sample_id	AD_cleavage_profile_amplitude	AD_cleavage_profile_center_over_shoulder	AD_cleavage_profile_central_mean	AD_cleavage_profile_contrast	AD_cleavage_profile_phasing_strength	AD_cleavage_profile_shoulder_mean	AD_fraglen_global_max_len	AD_fraglen_global_min_len	AD_fraglen_mode	AD_fraglen_n_intervals	AD_fraglen_pooled_sd_len	AD_fraglen_short_frac_s150	AD_fraglen_total_fragments	AD_fraglen_weighted_mean_len	AD_fraglen_weighted_median_len	AD_motif_frac_AT_rich	AD_motif_frac_CC_GG	AD_motif_frac_CGorGC	AD_motif_motif_entropy	AD_wps_amplitude	AD_wps_center_over_shoulder	AD_wps_central_mean	AD_wps_contrast	AD_wps_phasing_strength	AD_wps_shoulder_mean	NE_cleavage_profile_amplitude	NE_cleavage_profile_center_over_shoulder	NE_cleavage_profile_central_mean	NE_cleavage_profile_contrast	NE_cleavage_profile_phasing_strength	NE_cleavage_profile_shoulder_mean	NE_fraglen_global_max_len	NE_fraglen_global_min_len	NE_fraglen_mode	NE_fraglen_n_intervals	NE_fraglen_pooled_sd_len	NE_fraglen_short_frac_s150	NE_fraglen_total_fragments	NE_fraglen_weighted_mean_len	NE_fraglen_weighted_median_len	NE_motif_frac_AT_rich	NE_motif_frac_CC_GG	NE_motif_frac_CGorGC	NE_motif_motif_entropy	NE_wps_amplitude	NE_wps_center_over_shoulder	NE_wps_central_mean	NE_wps_contrast	NE_wps_phasing_strength	NE_wps_shoulder_mean
LJ52	0.0560424289144756	0.9678249780766168	0.6002557908256029	-0.0199553056254376	-0.276059710894093	0.6202110964510406	200.0	100.0	summary	5925	18.17770536685284	0.2799804049640758	30620	159.53037230568256	159.0	0.1950124131603636	0.2037496650114951	0.0749281437536053	7.654262509450276	0.0718172459869226	1.0039080558914073	-2.538369128787716	-0.0098814710870276	0.0287486696617891	-2.5284876577006883	0.0444102756194361	0.9741945767220832	0.6173254548596678	-0.0163523232868815	-0.2773401351385065	0.6336777781465494	200.0	100.0	summary	11612	18.05833562417277	0.2806163068421299	64059	159.5123714076086	159.0	0.1480894570400465	0.2421648961353599	0.0921547819943881	7.595184548704916	0.1956559904601577	1.137887456589859	-1.161935232307048	-0.1408015291645086	-0.040562800310801	-1.0211337031425394
MA56	0.0463684334091482	0.997461268773338	0.5197650559266629	-0.0013229022713148	-0.2268921119967454	0.5210879581979777	200.0	100.0	summary	5778	16.01707767197157	0.2022521921039747	22467	163.43690746428095	162.0	0.1961185783508711	0.2026617945425446	0.0757811771102457	7.648040619662511	0.0399740812501492	1.009807291512214	-1.8341817680158097	-0.0178136516110725	-0.0273352804017874	-1.8163681164047367	0.0510354528511253	0.9480496362157546	0.5136301914945542	-0.0281454412083559	-0.2414933636384643	0.5417756327029102	200.0	100.0	summary	11422	16.014855793373652	0.1958460865763008	45740	163.82059466550066	162.0	0.1511711952053999	0.2439472311569119	0.0911466858864889	7.589990097404513	0.1993568215704058	1.1080499297345414	-0.8123942436706828	-0.0792194815322019	-0.0287975921465364	-0.7331747621384809
ME55	0.0435584257847637	1.0041984878057886	0.4637996862305509	0.0019391159722042	-0.2006301557312254	0.4618605702583466	200.0	100.0	summary	5601	16.502329732705903	0.2045767377838954	17436	163.5689951823813	161.5	0.198852880733906	0.1964726100663388	0.0747060480690512	7.65151030862415	0.0452106408075332	1.0233396291310677	-1.4515967806371206	-0.0331070248268305	-0.0206220260213667	-1.41848975581029	0.0507088291541063	0.9619066545024302	0.4534799565613426	-0.0179586746600166	-0.2107915994094068	0.4714386312213593	200.0	100.0	summary	11056	16.433220076785027	0.2008028698325931	35124	163.84617355654254	162.0	0.1526575119211393	0.2420673355900774	0.0913182207366666	7.592516509841788	0.2067399115329128	0.9169821828711892	-0.5435483020424036	0.0492094550826955	0.0032313989362496	-0.5927577571250991
MS61	0.0664190942625105	0.998431872447863	0.5645354957294261	-0.0008866540516602	-0.2540881515185075	0.5654221497810863	200.0	100.0	summary	5870	17.052720962626527	0.2586670766392497	26018	160.36297947574755	159.5	0.2015490514126697	0.2000691795860881	0.0716866506757189	7.654507770270494	0.0602120231189244	0.993189800050323	-2.142552439598885	0.0146912609408569	0.0052878146671384	-2.157243700539742	0.047558969099709	0.9771550267158006	0.573610955910924	-0.0134104892315315	-0.2603567743653562	0.5870214451424556	200.0	100.0	summary	11555	16.75552404187867	0.2457419580548343	54309	160.95054226739583	160.5	0.1510389807002273	0.2394167448817058	0.0869869623114433	7.604548530961634	0.3641601204135384	0.8692383737906638	-0.8743287519155236	0.1315273840747239	0.0822143563223052	-1.0058561359902476
PA66	0.0540425619806537	1.0145684747142472	0.4864618521138064	0.0069852428580159	-0.208571873114164	0.4794766092557904	200.0	100.0	summary	5654	15.791621081212144	0.2099903526637367	18658	162.44383106442277	161.0	0.2000214381080826	0.1983867456265254	0.0768839123504888	7.658901248697638	0.0222790797578245	0.992277197009273	-1.529058310310468	0.0119005214746976	-0.0060079912501317	-1.5409588317851657	0.0458268766063125	0.9698467060696953	0.4791127199329165	-0.0148959898295998	-0.2162165715325197	0.4940087097625163	200.0	100.0	summary	11203	15.717771379351916	0.2089656240322081	38748	162.6422266955714	161.5	0.1528631231872211	0.2369881740814732	0.0910956768192153	7.608059717136304	0.2764713981874835	1.306622577782362	-0.8192993865869357	-0.1922633927826081	-0.0749374262638978	-0.6270359938043275
PL56	0.0641846527023911	0.9734318436532168	0.4750731197016014	-0.012966307813619	-0.2207236394689223	0.4880394275152204	200.0	100.0	summary	5683	17.39433111919518	0.2296212433100041	19432	162.61815561959654	161.0	0.1959497736636358	0.2013792351853986	0.0802840875628373	7.660283928597992	0.0414746005457464	0.9911749348540478	-1.5638332693989137	0.0139238090013695	-0.0202009872204524	-1.5777570784002832	0.0443336599630995	0.9560309302194068	0.4807299782783849	-0.0221093787788795	-0.2176195377019866	0.5028393570572645	200.0	100.0	summary	11289	17.334343627474908	0.2232069710285246	40281	162.94319902683648	161.0	0.1474123342603775	0.2418918184464114	0.0961433413971467	7.59655984955476	0.1174927897919684	0.965231673029036	-0.6066583870948248	0.0218522638155866	-0.0331223492416915	-0.6285106509104115
PV40	0.0476399619530812	0.9834149016701084	0.5400688293772228	-0.009108154274375	-0.2377278609322543	0.5491769836515978	200.0	100.0	summary	5849	16.982623245112265	0.2301731444484804	24777	161.9959639988699	161.0	0.1944500581391824	0.2039757668107064	0.0775580295129427	7.648463779543463	0.0417843632534913	1.0154369617007737	-2.0306743577246253	-0.0308708895473268	0.0081768903926111	-1.9998034681772985	0.0456944015334176	1.0039015410303298	0.5713818408685003	0.0022206059110596	-0.2487483501399671	0.5691612349574406	200.0	100.0	summary	11500	17.23750551428323	0.2360089849674582	52087	161.74373644095456	161.0	0.1496686839510438	0.2443388003451179	0.0939690801450414	7.590182108326283	0.0956185764050765	0.980746738948108	-0.8549868361931302	0.0167844399572646	0.003348899417069	-0.8717712761503948
RG51	0.0329376844626687	0.9786771354078896	0.5467336194993887	-0.0119119232633151	-0.2458403690816383	0.5586455427627038	200.0	100.0	summary	5783	16.989627725994886	0.2158776513987088	26024	162.91296495542576	162.0	0.1880740937725579	0.2072523869428399	0.0803643442680739	7.658383705152402	0.1042802118956727	1.012886687932269	-2.1012570988410544	-0.0267337351955019	0.0417718163455562	-2.0745233636455525	0.0417811058391862	0.9912233986081618	0.5932195931443445	-0.005252551457287	-0.26240354974545	0.5984721446016316	200.0	100.0	summary	11590	17.27142256645	0.2274120096835903	59069	162.42920990705784	162.0	0.1465975706383618	0.2451224224211375	0.0967720060823677	7.594362253652435	0.3610918699213562	1.1804407530020335	-1.0914805903372349	-0.1668424095886965	-0.0187702571927029	-0.924638180748538
ubc28	0.0485665467115961	0.9850074167762644	0.4388042500236004	-0.0066789438590613	-0.1929760640975838	0.4454831938826618	200.0	100.0	summary	5441	15.951192265545483	0.1975032851511169	15220	163.96051248357423	162.0	0.1806203634445587	0.2302687706432203	0.0780705802101523	7.569455141271592	0.0364231399954455	1.0173533304784463	-1.2706050839442595	-0.021673128959935	-0.0258330753751837	-1.2489319549843243	0.0561713645275154	0.9376210731531188	0.4473522503417517	-0.0297618665982123	-0.2169036736347912	0.477114116939964	200.0	100.0	summary	10961	15.485979414163412	0.1892315104794025	33208	164.3851782702963	163.0	0.136118476687415	0.2731710225361089	0.0966463754498184	7.506587685583774	0.1755530132090137	1.1453604938419677	-0.6753063021216084	-0.0857047698945115	-0.0255893364912703	-0.5896015322270968	0.9563
ubc29	0.0502888389540019	0.985017088173043	0.4559556357169837	-0.0069354564189565	-0.201707717658496	0.4628910921359403	200.0	100.0	summary	5510	15.880135804777268	0.2185121532040265	16292	162.3365455438252	160.5	0.1699202008374739	0.2531307422084636	0.0631368978455037	7.4572437555723825	0.0286639194244473	1.0165158702594874	-1.3740301387095573	-0.0223245934151128	-0.0283477426823915	-1.3517055452944444	0.0587184616758064	0.9373636480030788	0.4344045730694235	-0.0290277074493072	-0.2064799906667552	0.4634322805187307	200.0	100.0	summary	10786	15.908465868001088	0.2139049600208021	30766	162.86595592537216	161.0	0.1251097419093897	0.2972555516591618	0.0800247187703576	7.3927228838711505	0.1145043072817334	0.8969221546092088	-0.5931166974829161	0.0681633193334134	0.0001803434900802	-0.6612800168163295	0.9868
